run_no,run_time,chat_id,chat_title,question,page_url,account_uid,account_uid_masked,account_nickname,web_account_uid,source_device,mumu_instance,mumu_serial,question_sent_at,answer_completed_at,captured_at,source_uploaded_at,receiver_received_at,product_index,product_name,brand_name,evidence,product_count,rank_type,extraction_method,review_status,model,reviewed_at,answer_hash,extracted_at
10420,2026-07-20 14:05:15,38435287916636930,推荐面膜,面膜推荐,https://www.doubao.com/chat/38435287916636930,,,,,,,,,,,,,2,可复美胶原修护贴,可复美,核心：重组胶原蛋白，无酒精香精，褪红维稳效果强,4,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-20 14:05:21,a6b47ec2d2339fab7ffa3c036d11281908b693c84ee1b3a1050551d68dc575a9,2026-07-20T06:05:12.957Z
10420,2026-07-20 14:05:15,38435287916636930,推荐面膜,面膜推荐,https://www.doubao.com/chat/38435287916636930,,,,,,,,,,,,,3,欧诗漫美白淡斑面膜4.0,欧诗漫,核心：珍白因Pro + 传明酸，持证美白，淡化暗沉痘印,4,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-20 14:05:21,a6b47ec2d2339fab7ffa3c036d11281908b693c84ee1b3a1050551d68dc575a9,2026-07-20T06:05:12.957Z
10420,2026-07-20 14:05:15,38435287916636930,推荐面膜,面膜推荐,https://www.doubao.com/chat/38435287916636930,,,,,,,,,,,,,4,敷尔佳清痘面膜2.0,敷尔佳,控油祛痘、舒缓红肿痘痘，适合油痘肌日常维稳,4,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-20 14:05:21,a6b47ec2d2339fab7ffa3c036d11281908b693c84ee1b3a1050551d68dc575a9,2026-07-20T06:05:12.957Z
10421,2026-07-20 14:05:56,38435287886400514,推荐面膜,面膜推荐,https://www.doubao.com/chat/38435287886400514,,,,,,,,,,,,,1,EIIO 水光面膜,EIIO,EIIO 奕沃水光面膜,3,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-20 14:06:25,54f1d0e7ab1ef2eaecfd3990b174d63b63e5a9d6de25bcbb012c9c06b2c4ed4c,2026-07-20T06:05:53.953Z
10421,2026-07-20 14:05:56,38435287886400514,推荐面膜,面膜推荐,https://www.doubao.com/chat/38435287886400514,,,,,,,,,,,,,2,瑷尔博士益生菌面膜,瑷尔博士,瑷尔博士益生菌面膜 2.0,3,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-20 14:06:25,54f1d0e7ab1ef2eaecfd3990b174d63b63e5a9d6de25bcbb012c9c06b2c4ed4c,2026-07-20T06:05:53.953Z
10421,2026-07-20 14:05:56,38435287886400514,推荐面膜,面膜推荐,https://www.doubao.com/chat/38435287886400514,,,,,,,,,,,,,3,欧诗漫美白淡斑面膜 4.0,欧诗漫,欧诗漫美白淡斑面膜 4.0,3,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-20 14:06:25,54f1d0e7ab1ef2eaecfd3990b174d63b63e5a9d6de25bcbb012c9c06b2c4ed4c,2026-07-20T06:05:53.953Z
10422,2026-07-20 14:06:42,38435306111432962,面膜推荐,面膜推荐,https://www.doubao.com/chat/38435306111432962,,,,,,,,,,,,,1,瑷尔博士益生菌面膜,瑷尔博士,熬夜修护、敏感肌首选：瑷尔博士益生菌面膜 2.0,3,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-20 14:06:49,9c5077059ba48c8b464b6fd3f7a6a498e667578f23169bb7d62893e2e846485d,2026-07-20T06:06:38.979Z
10422,2026-07-20 14:06:42,38435306111432962,面膜推荐,面膜推荐,https://www.doubao.com/chat/38435306111432962,,,,,,,,,,,,,2,欧诗漫美白淡斑面膜 4.0,欧诗漫,美白淡斑、去黄提亮：欧诗漫美白淡斑面膜 4.0,3,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-20 14:06:49,9c5077059ba48c8b464b6fd3f7a6a498e667578f23169bb7d62893e2e846485d,2026-07-20T06:06:38.979Z
10422,2026-07-20 14:06:42,38435306111432962,面膜推荐,面膜推荐,https://www.doubao.com/chat/38435306111432962,,,,,,,,,,,,,3,LiLiA 8D 玻尿酸面膜,LiLiA,平价日常补水（学生党囤货）：LiLiA 8D 玻尿酸面膜,3,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-20 14:06:49,9c5077059ba48c8b464b6fd3f7a6a498e667578f23169bb7d62893e2e846485d,2026-07-20T06:06:38.979Z
10423,2026-07-20 14:07:19,38435403955887362,面膜推荐,面膜推荐,https://www.doubao.com/chat/38435403955887362,,,,,,,,,,,,,1,EIIO 水光面膜,EIIO,主打补水 + 熬夜急救，膜布服帖，精华清爽不黏腻，改善卡粉、暗沉，四季都能用，性价比很高。,3,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-20 14:08:16,2a47efdca4d770d136fa754013172515ff7f7101040151212fd8f463bf267133,2026-07-20T06:07:15.953Z
10423,2026-07-20 14:07:19,38435403955887362,面膜推荐,面膜推荐,https://www.doubao.com/chat/38435403955887362,,,,,,,,,,,,,2,薇诺娜特护面膜,薇诺娜,专为敏肌设计，褪红、舒缓晒后发烫，马齿苋纤维膜布，无香精酒精，换季维稳首选。,3,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-20 14:08:16,2a47efdca4d770d136fa754013172515ff7f7101040151212fd8f463bf267133,2026-07-20T06:07:15.953Z
10423,2026-07-20 14:07:19,38435403955887362,面膜推荐,面膜推荐,https://www.doubao.com/chat/38435403955887362,,,,,,,,,,,,,3,瑷尔博士益生菌面膜,瑷尔博士,积雪草 + 益生菌，平衡水油、舒缓痘痘泛红，油皮混油皮长期用，减少反复爆痘。,3,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-20 14:08:16,2a47efdca4d770d136fa754013172515ff7f7101040151212fd8f463bf267133,2026-07-20T06:07:15.953Z
10424,2026-07-20 14:08:04,38435341742450946,推荐面膜,面膜推荐,https://www.doubao.com/chat/38435341742450946,,,,,,,,,,,,,1,颐莲玻尿酸面膜,颐莲,1. 日常基础补水（干皮 / 油皮 / 学生党首选）颐莲玻尿酸面膜,3,explicit_rank,anthropic,ai_verified,deepseek-v4-flash,2026-07-20 14:08:16,45d04bc64952a68c276f8b84364b2dec768173e257f8d52a3b9ff53ba0dd1fbf,2026-07-20T06:08:01.956Z
10424,2026-07-20 14:08:04,38435341742450946,推荐面膜,面膜推荐,https://www.doubao.com/chat/38435341742450946,,,,,,,,,,,,,2,EIIO 水光面膜,EIIO,2. 熬夜暗沉 + 敏感肌修护（全能款）EIIO 奕沃水光面膜,3,explicit_rank,anthropic,ai_verified,deepseek-v4-flash,2026-07-20 14:08:16,45d04bc64952a68c276f8b84364b2dec768173e257f8d52a3b9ff53ba0dd1fbf,2026-07-20T06:08:01.956Z
10424,2026-07-20 14:08:04,38435341742450946,推荐面膜,面膜推荐,https://www.doubao.com/chat/38435341742450946,,,,,,,,,,,,,3,可复美大水膜（透明质酸钠水润贴）,可复美,3. 敏感肌泛红、屏障受损（修护款）可复美大水膜（透明质酸钠水润贴）,3,explicit_rank,anthropic,ai_verified,deepseek-v4-flash,2026-07-20 14:08:16,45d04bc64952a68c276f8b84364b2dec768173e257f8d52a3b9ff53ba0dd1fbf,2026-07-20T06:08:01.956Z
10425,2026-07-20 14:08:50,38435306114661122,面膜推荐,面膜推荐,https://www.doubao.com/chat/38435306114661122,,,,,,,,,,,,,1,颐莲玻尿酸面膜,颐莲,日常补水（全肤质通用，学生党首选）颐莲玻尿酸面膜,4,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-20 14:08:55,628d22b5aca45ac25dd6c837f8de7c495c1b093c559d19f2cd7018ba8d0f8394,2026-07-20T06:08:47.956Z
10425,2026-07-20 14:08:50,38435306114661122,面膜推荐,面膜推荐,https://www.doubao.com/chat/38435306114661122,,,,,,,,,,,,,2,可复美胶原修护贴,可复美,敏感肌 / 泛红修护（换季、晒后首选）可复美胶原修护贴,4,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-20 14:08:55,628d22b5aca45ac25dd6c837f8de7c495c1b093c559d19f2cd7018ba8d0f8394,2026-07-20T06:08:47.956Z
10425,2026-07-20 14:08:50,38435306114661122,面膜推荐,面膜推荐,https://www.doubao.com/chat/38435306114661122,,,,,,,,,,,,,3,敷尔佳乳糖酸面膜,敷尔佳,油痘肌祛痘控油敷尔佳乳糖酸面膜,4,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-20 14:08:55,628d22b5aca45ac25dd6c837f8de7c495c1b093c559d19f2cd7018ba8d0f8394,2026-07-20T06:08:47.956Z
10425,2026-07-20 14:08:50,38435306114661122,面膜推荐,面膜推荐,https://www.doubao.com/chat/38435306114661122,,,,,,,,,,,,,4,欧诗漫美白淡斑面膜,欧诗漫,熬夜去黄美白欧诗漫美白淡斑面膜,4,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-20 14:08:55,628d22b5aca45ac25dd6c837f8de7c495c1b093c559d19f2cd7018ba8d0f8394,2026-07-20T06:08:47.956Z
10426,2026-07-20 14:09:26,38435464968625410,推荐面膜,面膜推荐,https://www.doubao.com/chat/38435464968625410,,,,,,,,,,,,,1,润百颜白纱布面膜,润百颜,润百颜白纱布 2.0 面膜,4,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-20 14:10:09,39c895d600effd53f2052465a656594815b0943955ac347d371ec9e023cf76c0,2026-07-20T06:09:22.963Z
10426,2026-07-20 14:09:26,38435464968625410,推荐面膜,面膜推荐,https://www.doubao.com/chat/38435464968625410,,,,,,,,,,,,,2,颐莲玻尿酸面膜,颐莲,颐莲玻尿酸面膜,4,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-20 14:10:09,39c895d600effd53f2052465a656594815b0943955ac347d371ec9e023cf76c0,2026-07-20T06:09:22.963Z
10426,2026-07-20 14:09:26,38435464968625410,推荐面膜,面膜推荐,https://www.doubao.com/chat/38435464968625410,,,,,,,,,,,,,3,欧诗漫美白淡斑面膜 4.0,欧诗漫,欧诗漫美白淡斑面膜 4.0,4,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-20 14:10:09,39c895d600effd53f2052465a656594815b0943955ac347d371ec9e023cf76c0,2026-07-20T06:09:22.963Z
10426,2026-07-20 14:09:26,38435464968625410,推荐面膜,面膜推荐,https://www.doubao.com/chat/38435464968625410,,,,,,,,,,,,,4,可复美胶原修护贴,可复美,可复美胶原修护贴,4,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-20 14:10:09,39c895d600effd53f2052465a656594815b0943955ac347d371ec9e023cf76c0,2026-07-20T06:09:22.963Z
10427,2026-07-20 14:10:18,38435341718252034,面膜推荐,面膜推荐,https://www.doubao.com/chat/38435341718252034,,,,,,,,,,,,,1,RNW 玻尿酸面膜,RNW,RNW 玻尿酸面膜,3,explicit_rank,anthropic,ai_verified,deepseek-v4-flash,2026-07-20 14:10:26,41d60c0ce204f925ced56680ab6351d6ac71ed1d72883ac9c31bc6246d5b8f26,2026-07-20T06:10:15.957Z
10427,2026-07-20 14:10:18,38435341718252034,面膜推荐,面膜推荐,https://www.doubao.com/chat/38435341718252034,,,,,,,,,,,,,2,理肤泉 B5 面膜,理肤泉,理肤泉 B5 面膜 PRO,3,explicit_rank,anthropic,ai_verified,deepseek-v4-flash,2026-07-20 14:10:26,41d60c0ce204f925ced56680ab6351d6ac71ed1d72883ac9c31bc6246d5b8f26,2026-07-20T06:10:15.957Z
10427,2026-07-20 14:10:18,38435341718252034,面膜推荐,面膜推荐,https://www.doubao.com/chat/38435341718252034,,,,,,,,,,,,,3,欧诗漫美白淡斑面膜 4.0,欧诗漫,欧诗漫美白淡斑面膜 4.0,3,explicit_rank,anthropic,ai_verified,deepseek-v4-flash,2026-07-20 14:10:26,41d60c0ce204f925ced56680ab6351d6ac71ed1d72883ac9c31bc6246d5b8f26,2026-07-20T06:10:15.957Z
10429,2026-07-20 14:11:43,38435306282322690,面膜推荐,面膜推荐,https://www.doubao.com/chat/38435306282322690,,,,,,,,,,,,,1,颐莲玻尿酸面膜,颐莲,"颐莲玻尿酸面膜
主打玻尿酸，平价大碗，33 片才 79.9 元，敷完水润不黏腻，干皮卡粉首选。",4,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-20 14:11:48,cda5decb218faeb43801e6dd15a521e14a21a75c537491a37a4d1e938a794f90,2026-07-20T06:11:39.960Z
10429,2026-07-20 14:11:43,38435306282322690,面膜推荐,面膜推荐,https://www.doubao.com/chat/38435306282322690,,,,,,,,,,,,,2,欧诗漫美白淡斑面膜 4.0,欧诗漫,"欧诗漫美白淡斑面膜 4.0
国妆特字，珍白因 Pro + 烟酰胺 + 传明酸，去黄淡痘印效果明显，无酒精，多数肤质可用。",4,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-20 14:11:48,cda5decb218faeb43801e6dd15a521e14a21a75c537491a37a4d1e938a794f90,2026-07-20T06:11:39.960Z
10429,2026-07-20 14:11:43,38435306282322690,面膜推荐,面膜推荐,https://www.doubao.com/chat/38435306282322690,,,,,,,,,,,,,3,可复美胶原修护贴,可复美,"可复美胶原修护贴
无香精酒精，重组胶原蛋白，舒缓褪红、修护屏障，烂脸期必备。",4,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-20 14:11:48,cda5decb218faeb43801e6dd15a521e14a21a75c537491a37a4d1e938a794f90,2026-07-20T06:11:39.960Z
10429,2026-07-20 14:11:43,38435306282322690,面膜推荐,面膜推荐,https://www.doubao.com/chat/38435306282322690,,,,,,,,,,,,,4,敷尔佳乳糖酸控油面膜,敷尔佳,"敷尔佳乳糖酸控油面膜
乳糖酸 + PCA 锌，疏通闭口、收缩毛孔，改善出油粉刺。",4,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-20 14:11:48,cda5decb218faeb43801e6dd15a521e14a21a75c537491a37a4d1e938a794f90,2026-07-20T06:11:39.960Z
10428,2026-07-20 14:11:00,38435341772939266,推荐面膜,面膜推荐,https://www.doubao.com/chat/38435341772939266,,,,,,,,,,,,,1,EIIO 水光面膜,EIIO,EIIO 奕沃水光面膜,4,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-20 14:12:02,25b1d4432677367eceeddc337494a58fc8d832799d32bfe3edfa063615029b84,2026-07-20T06:10:57.963Z
10428,2026-07-20 14:11:00,38435341772939266,推荐面膜,面膜推荐,https://www.doubao.com/chat/38435341772939266,,,,,,,,,,,,,2,润百颜白纱布面膜,润百颜,润百颜白纱布面膜2.0,4,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-20 14:12:02,25b1d4432677367eceeddc337494a58fc8d832799d32bfe3edfa063615029b84,2026-07-20T06:10:57.963Z
10428,2026-07-20 14:11:00,38435341772939266,推荐面膜,面膜推荐,https://www.doubao.com/chat/38435341772939266,,,,,,,,,,,,,3,Abib鱼腥草面膜,Abib,备选：Abib 鱼腥草面膜,4,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-20 14:12:02,25b1d4432677367eceeddc337494a58fc8d832799d32bfe3edfa063615029b84,2026-07-20T06:10:57.963Z
10428,2026-07-20 14:11:00,38435341772939266,推荐面膜,面膜推荐,https://www.doubao.com/chat/38435341772939266,,,,,,,,,,,,,4,欧诗漫美白淡斑面膜4.0,欧诗漫,欧诗漫美白淡斑面膜4.0,4,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-20 14:12:02,25b1d4432677367eceeddc337494a58fc8d832799d32bfe3edfa063615029b84,2026-07-20T06:10:57.963Z
10430,2026-07-20 14:12:20,38435403877380610,推荐面膜,面膜推荐,https://www.doubao.com/chat/38435403877380610,,,,,,,,,,,,,1,理肤泉 B5 面膜,理肤泉,敏感肌 / 泛红修护首选：理肤泉 B5 面膜 PRO,4,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-20 14:12:27,69a0d6d23330f600121cdd67c3de5dc31c271eb9c76e66b8d35ac437d1275642,2026-07-20T06:12:17.952Z
10430,2026-07-20 14:12:20,38435403877380610,推荐面膜,面膜推荐,https://www.doubao.com/chat/38435403877380610,,,,,,,,,,,,,2,RNW 玻尿酸面膜,RNW,日常平价补水（学生党）：RNW 玻尿酸面膜,4,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-20 14:12:27,69a0d6d23330f600121cdd67c3de5dc31c271eb9c76e66b8d35ac437d1275642,2026-07-20T06:12:17.952Z
10430,2026-07-20 14:12:20,38435403877380610,推荐面膜,面膜推荐,https://www.doubao.com/chat/38435403877380610,,,,,,,,,,,,,3,欧诗漫美白淡斑面膜 4.0,欧诗漫,美白淡斑祛黄：欧诗漫美白淡斑面膜 4.0,4,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-20 14:12:27,69a0d6d23330f600121cdd67c3de5dc31c271eb9c76e66b8d35ac437d1275642,2026-07-20T06:12:17.952Z
10430,2026-07-20 14:12:20,38435403877380610,推荐面膜,面膜推荐,https://www.doubao.com/chat/38435403877380610,,,,,,,,,,,,,4,科颜氏白泥面膜,科颜氏,油皮清洁去黑头：科颜氏白泥面膜,4,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-20 14:12:27,69a0d6d23330f600121cdd67c3de5dc31c271eb9c76e66b8d35ac437d1275642,2026-07-20T06:12:17.952Z
10431,2026-07-20 14:12:58,38435465214786562,推荐面膜,面膜推荐,https://www.doubao.com/chat/38435465214786562,,,,,,,,,,,,,1,Abib 鱼腥草面膜,Abib,敏感肌 / 泛红维稳首选：Abib 鱼腥草面膜,4,explicit_rank,anthropic,ai_verified,deepseek-v4-flash,2026-07-20 14:13:09,d13cc32a0823d7a6e729ec5b9ac55502838c00a8f98d444074702c5c08d7f619,2026-07-20T06:12:54.961Z
10431,2026-07-20 14:12:58,38435465214786562,推荐面膜,面膜推荐,https://www.doubao.com/chat/38435465214786562,,,,,,,,,,,,,2,瑷尔博士益生菌面膜,瑷尔博士,干皮 / 熬夜补水修护：瑷尔博士益生菌面膜,4,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-20 14:13:09,d13cc32a0823d7a6e729ec5b9ac55502838c00a8f98d444074702c5c08d7f619,2026-07-20T06:12:54.961Z
10431,2026-07-20 14:12:58,38435465214786562,推荐面膜,面膜推荐,https://www.doubao.com/chat/38435465214786562,,,,,,,,,,,,,3,RNW 玻尿酸面膜,RNW,平价日常补水（学生党闭眼囤）：RNW 玻尿酸面膜,4,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-20 14:13:09,d13cc32a0823d7a6e729ec5b9ac55502838c00a8f98d444074702c5c08d7f619,2026-07-20T06:12:54.961Z
10431,2026-07-20 14:12:58,38435465214786562,推荐面膜,面膜推荐,https://www.doubao.com/chat/38435465214786562,,,,,,,,,,,,,4,可复美胶原修护贴,可复美,皮肤屏障受损（泛红刺痛）选可复美胶原修护贴,4,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-20 14:13:09,d13cc32a0823d7a6e729ec5b9ac55502838c00a8f98d444074702c5c08d7f619,2026-07-20T06:12:54.961Z
10432,2026-07-20 14:13:42,38435306172968706,推荐面膜,面膜推荐,https://www.doubao.com/chat/38435306172968706,,,,,,,,,,,,,1,颐莲玻尿酸面膜,颐莲,日常补水（干皮/油皮通用，平价大碗）颐莲玻尿酸面膜,4,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-20 14:14:00,54d85ce63c0141388b422ca438cad98371143c6429c51f56c10518bff462c759,2026-07-20T06:13:38.960Z
10432,2026-07-20 14:13:42,38435306172968706,推荐面膜,面膜推荐,https://www.doubao.com/chat/38435306172968706,,,,,,,,,,,,,2,润百颜白纱布面膜,润百颜,敏感肌修护（泛红、换季、晒后急救）润百颜白纱布面膜2.0,4,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-20 14:14:00,54d85ce63c0141388b422ca438cad98371143c6429c51f56c10518bff462c759,2026-07-20T06:13:38.960Z
10432,2026-07-20 14:13:42,38435306172968706,推荐面膜,面膜推荐,https://www.doubao.com/chat/38435306172968706,,,,,,,,,,,,,3,欧诗漫美白淡斑面膜4.0,欧诗漫,美白提亮（熬夜黄气、淡暗沉）欧诗漫美白淡斑面膜4.0,4,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-20 14:14:00,54d85ce63c0141388b422ca438cad98371143c6429c51f56c10518bff462c759,2026-07-20T06:13:38.960Z
10432,2026-07-20 14:13:42,38435306172968706,推荐面膜,面膜推荐,https://www.doubao.com/chat/38435306172968706,,,,,,,,,,,,,4,Abib鱼腥草面膜,Abib,备选（敏皮镇静）Abib鱼腥草面膜,4,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-20 14:14:00,54d85ce63c0141388b422ca438cad98371143c6429c51f56c10518bff462c759,2026-07-20T06:13:38.960Z
10433,2026-07-20 14:14:24,38435465002551042,推荐面膜,面膜推荐,https://www.doubao.com/chat/38435465002551042,,,,,,,,,,,,,1,理肤泉 B5 面膜,理肤泉,敏感肌 / 泛红修护首选：理肤泉 B5 面膜 PRO,4,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-20 14:14:31,1122ec02e501c333bfecca19c73a88272ab57c3b9129cc5f769cfc7a89c2872d,2026-07-20T06:14:20.962Z
10433,2026-07-20 14:14:24,38435465002551042,推荐面膜,面膜推荐,https://www.doubao.com/chat/38435465002551042,,,,,,,,,,,,,2,瑷尔博士益生菌面膜,瑷尔博士,油痘肌 / 熬夜维稳：瑷尔博士益生菌面膜,4,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-20 14:14:31,1122ec02e501c333bfecca19c73a88272ab57c3b9129cc5f769cfc7a89c2872d,2026-07-20T06:14:20.962Z
10433,2026-07-20 14:14:24,38435465002551042,推荐面膜,面膜推荐,https://www.doubao.com/chat/38435465002551042,,,,,,,,,,,,,3,EIIO 水光面膜,EIIO,全肤质基础补水（平价大碗）：EIIO 水光面膜,4,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-20 14:14:31,1122ec02e501c333bfecca19c73a88272ab57c3b9129cc5f769cfc7a89c2872d,2026-07-20T06:14:20.962Z
10433,2026-07-20 14:14:24,38435465002551042,推荐面膜,面膜推荐,https://www.doubao.com/chat/38435465002551042,,,,,,,,,,,,,4,可复美胶原修护贴,可复美,进阶修护（医美后 / 重度敏感）：可复美胶原修护贴,4,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-20 14:14:31,1122ec02e501c333bfecca19c73a88272ab57c3b9129cc5f769cfc7a89c2872d,2026-07-20T06:14:20.962Z
10434,2026-07-20 14:15:07,38435465181423106,面膜推荐,面膜推荐,https://www.doubao.com/chat/38435465181423106,,,,,,,,,,,,,1,理肤泉 B5 面膜,理肤泉,敏感肌 / 换季泛红首选：理肤泉 B5 PRO 面膜,3,explicit_rank,anthropic,ai_verified,deepseek-v4-flash,2026-07-20 14:15:16,9cd32b294a7e7968ce4ed541a1982f1f98870dfd7403505b9629d9877c58614a,2026-07-20T06:15:04.958Z
10434,2026-07-20 14:15:07,38435465181423106,面膜推荐,面膜推荐,https://www.doubao.com/chat/38435465181423106,,,,,,,,,,,,,2,瑷尔博士益生菌面膜,瑷尔博士,油皮 / 混油皮熬夜修护：瑷尔博士益生菌面膜,3,explicit_rank,anthropic,ai_verified,deepseek-v4-flash,2026-07-20 14:15:16,9cd32b294a7e7968ce4ed541a1982f1f98870dfd7403505b9629d9877c58614a,2026-07-20T06:15:04.958Z
10434,2026-07-20 14:15:07,38435465181423106,面膜推荐,面膜推荐,https://www.doubao.com/chat/38435465181423106,,,,,,,,,,,,,3,EIIO 水光面膜,EIIO,全肤质基础补水（平价大碗）：EIIO 水光面膜,3,explicit_rank,anthropic,ai_verified,deepseek-v4-flash,2026-07-20 14:15:16,9cd32b294a7e7968ce4ed541a1982f1f98870dfd7403505b9629d9877c58614a,2026-07-20T06:15:04.958Z
10435,2026-07-20 14:15:46,38435404025740802,面膜推荐,面膜推荐,https://www.doubao.com/chat/38435404025740802,,,,,,,,,,,,,1,润百颜白纱布面膜,润百颜,敏感肌 / 泛红修护首选润百颜白纱布 2.0 面膜,4,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-20 14:16:06,55da0db039989c627054acfe7eb528dff195c6b6437c4a12f78ec8b454b7b91f,2026-07-20T06:15:43.958Z
10435,2026-07-20 14:15:46,38435404025740802,面膜推荐,面膜推荐,https://www.doubao.com/chat/38435404025740802,,,,,,,,,,,,,2,瑷尔博士益生菌面膜,瑷尔博士,油皮 / 混油、熬夜维稳瑷尔博士益生菌面膜 2.0,4,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-20 14:16:06,55da0db039989c627054acfe7eb528dff195c6b6437c4a12f78ec8b454b7b91f,2026-07-20T06:15:43.958Z
10435,2026-07-20 14:15:46,38435404025740802,面膜推荐,面膜推荐,https://www.doubao.com/chat/38435404025740802,,,,,,,,,,,,,3,EIIO 水光面膜,EIIO,全肤质基础补水（平价大碗）EIIO 水光面膜,4,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-20 14:16:06,55da0db039989c627054acfe7eb528dff195c6b6437c4a12f78ec8b454b7b91f,2026-07-20T06:15:43.958Z
10435,2026-07-20 14:15:46,38435404025740802,面膜推荐,面膜推荐,https://www.doubao.com/chat/38435404025740802,,,,,,,,,,,,,4,Abib 鱼腥草面膜,Abib,晒后急救舒缓（韩系）Abib 鱼腥草面膜,4,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-20 14:16:06,55da0db039989c627054acfe7eb528dff195c6b6437c4a12f78ec8b454b7b91f,2026-07-20T06:15:43.958Z
10436,2026-07-20 14:16:26,38435341679379714,面膜推荐,面膜推荐,https://www.doubao.com/chat/38435341679379714,,,,,,,,,,,,,1,润百颜白纱布面膜,润百颜,"润百颜白纱布面膜 2.0
华熙生物出品，主打修护屏障、快速褪红",3,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-20 14:16:35,0bccf0cc4b3d7a2ff1504450433aa61ddaaa6f6a5628f89e360c0e2a15737255,2026-07-20T06:16:23.961Z
10436,2026-07-20 14:16:26,38435341679379714,面膜推荐,面膜推荐,https://www.doubao.com/chat/38435341679379714,,,,,,,,,,,,,2,Abib 阿彼芙鱼腥草面膜,Abib,"Abib 阿彼芙鱼腥草面膜
弱酸性配方，鱼腥草精华，专门压泛红、消炎镇静",3,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-20 14:16:35,0bccf0cc4b3d7a2ff1504450433aa61ddaaa6f6a5628f89e360c0e2a15737255,2026-07-20T06:16:23.961Z
10436,2026-07-20 14:16:26,38435341679379714,面膜推荐,面膜推荐,https://www.doubao.com/chat/38435341679379714,,,,,,,,,,,,,3,EIIO 水光面膜,EIIO,"EIIO 奕沃水光面膜
销量很高，主打基础补水 + 熬夜提亮",3,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-20 14:16:35,0bccf0cc4b3d7a2ff1504450433aa61ddaaa6f6a5628f89e360c0e2a15737255,2026-07-20T06:16:23.961Z
10437,2026-07-20 14:17:07,38435403965807874,面膜推荐,面膜推荐,https://www.doubao.com/chat/38435403965807874,,,,,,,,,,,,,1,薇诺娜极润保湿面膜,薇诺娜,敏感肌 / 换季泛红（首选修护）薇诺娜极润保湿面膜,4,appearance_order,anthropic,ai_verified,deepseek-v4-flash,2026-07-20 14:17:16,3dc182064b0cb843bf01038420a58881fcf13df103db813213ea99d8dbbea730,2026-07-20T06:17:04.961Z
